Date,PRCP,TMAX,TMIN,CfbWinner,CfbLoser,CfbTV,cfbGame,Winner/tie,Loser/tie,NflGame,psa_sales,Orders,Online%,carryout%,Rewards Enrollment,online_sales,Day,Class,BiClass
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,139,126,29,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,152,119,15,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,1,141,1,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,20,167,10,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,121,171,19,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,57,139,29,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,162,185,11,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,8,132,21,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,177,10,10,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,89,116,7,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,159,166,0,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,99,102,7,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,66,146,10,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,53,179,15,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,149,92,8,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-27,0.00653846153846,78.3333333333,64.3333333333,76,161,12,1.0,-1,-1,0.0,4422.200571,24308,51.3581775,39.17640283,577644.0,2271.16161866,5,3,1
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,25,14,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,8,19,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,26,23,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,10,21,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,16,22,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,12,3,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,11,5,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,17,1,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,29,24,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,2,4,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-28,0.01,74.0,64.6666666667,-1,-1,-1,0.0,13,30,1.0,3348.033619,18150,51.09490708,39.54269972,578240.0,1710.67466664,6,1,0
2014-09-29,0.0444444444444,70.6666666667,66.6666666667,-1,-1,-1,0.0,15,18,1.0,1842.172571,10966,51.83055597,41.0997629,578535.0,954.808285476,0,0,0
2014-09-30,0.14,84.0,63.3333333333,-1,-1,-1,0.0,-1,-1,0.0,2197.723905,14333,49.66203346,53.56868764,578923.0,1091.43438106,1,0,0
2014-10-01,0.0,85.3333333333,60.0,-1,-1,-1,0.0,-1,-1,0.0,2363.199143,13282,49.18316337,41.28143352,579268.0,1162.29609526,2,0,0
2014-10-02,0.014,84.6666666667,60.0,167,40,10,1.0,11,17,1.0,2637.88981,14691,49.82974667,41.06595875,579663.0,1314.45380976,3,0,0
2014-10-03,0.1364,77.3333333333,64.6666666667,189,28,10,1.0,-1,-1,0.0,4851.741238,25398,48.85341214,41.01504055,580353.0,2370.24114297,4,3,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,168,25,15,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,139,20,10,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,152,169,0,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,97,162,12,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,1,178,3,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,30,176,29,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,104,170,12,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,7,37,0,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,13,62,8,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,25,71,10,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,179,27,11,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,163,15,24,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,82,130,0,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,91,119,16,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,125,68,15,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-04,0.575185185185,64.6666666667,47.6666666667,188,82,10,1.0,-1,-1,0.0,4700.071143,23196,46.50249772,38.4247284,581008.0,2185.65047611,5,2,1
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,7,30,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,9,0,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,18,6,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,24,14,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,3,10,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,26,15,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,4,5,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,23,28,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,8,12,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,13,2,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,20,1,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,19,29,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-05,0.0012,70.3333333333,40.6666666667,-1,-1,-1,0.0,25,21,1.0,3026.06219,16712,54.29656452,37.43417903,581516.0,1643.04780941,6,1,0
2014-10-06,0.0,77.6666666667,48.6666666667,-1,-1,-1,0.0,27,31,1.0,1795.576857,10598,49.93389311,41.11153048,581809.0,896.601428482,0,0,0
2014-10-07,0.00178571428571,81.3333333333,56.3333333333,-1,-1,-1,0.0,-1,-1,0.0,2158.594667,13698,48.42388196,53.48956052,582190.0,1045.27533354,1,0,0
2014-10-08,0.00285714285714,85.3333333333,63.0,-1,-1,-1,0.0,-1,-1,0.0,2214.378952,12029,48.92441303,40.08645773,582491.0,1083.37190453,2,0,0
2014-10-09,0.00321428571429,85.0,65.3333333333,-1,-1,-1,0.0,13,12,1.0,2563.456952,14243,49.9512823,40.30049849,582878.0,1280.47961873,3,0,0
2014-10-10,0.0128,86.0,63.0,124,180,10,1.0,-1,-1,0.0,4320.18019,22559,49.38795542,40.68886032,583435.0,2133.6486663,4,2,1
2014-10-11,0.0223076923077,84.0,67.0,151,92,10,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,140,89,11,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,171,53,4,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,71,161,12,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,1,166,10,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,30,56,8,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,158,150,0,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,131,16,10,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,132,38,8,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,146,140,24,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,15,169,0,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,52,121,16,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,26,32,15,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-11,0.0223076923077,84.0,67.0,183,2,11,1.0,-1,-1,0.0,4295.667143,22605,50.81876411,38.58438399,584072.0,2183.00495235,5,2,1
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,25,22,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,9,21,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,0,31,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,7,24,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,6,4,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,8,27,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,2,29,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,30,14,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,23,20,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,5,1,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,11,16,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,10,17,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-12,0.125,84.6666666667,63.0,-1,-1,-1,0.0,18,3,1.0,3335.913714,18188,55.83909987,37.88761821,584685.0,1862.74419034,6,1,0
2014-10-13,0.095,83.6666666667,62.0,-1,-1,-1,0.0,26,28,1.0,1964.009238,11512,52.0597784,40.28839472,585001.0,1022.45885706,0,0,0
2014-10-14,1.25538461538,74.6666666667,55.3333333333,-1,-1,-1,0.0,-1,-1,0.0,2391.360571,15320,52.25701758,49.3537859,585501.0,1249.65371399,1,0,0
2014-10-15,1.27461538462,69.0,53.0,-1,-1,-1,0.0,-1,-1,0.0,2190.509811,12369,50.03101285,40.8440456,585879.0,1095.93424502,2,0,0
2014-10-16,0.00178571428571,68.0,50.6666666667,83,146,17,1.0,18,21,1.0,2555.075755,14319,51.18256472,41.51826245,586292.0,1307.75330195,3,0,0
2014-10-17,0.0,79.0,47.0,-1,-1,-1,0.0,-1,-1,0.0,4397.087547,23372,50.07860263,41.67807633,586942.0,2201.99999996,4,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,151,51,8,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,55,57,10,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,109,95,12,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,78,69,0,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,4,92,29,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,34,5,10,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,123,112,6,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,158,117,10,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,131,167,10,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,73,142,7,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,32,152,1,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,164,179,16,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,100,104,25,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,27,22,16,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-18,0.0,74.3333333333,53.6666666667,192,66,16,1.0,-1,-1,0.0,4349.501792,23122,51.46738667,38.46120578,587631.0,2238.57490551,5,2,1
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,15,25,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,0,22,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,13,6,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,28,27,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,14,7,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,9,26,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,8,20,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,11,4,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,31,30,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,10,19,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,3,17,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,16,5,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-19,0.00391304347826,72.0,46.0,-1,-1,-1,0.0,2,1,1.0,2979.690094,16776,54.36928274,38.90677158,588128.0,1620.03613198,6,1,0
2014-10-20,0.0378260869565,72.3333333333,46.0,-1,-1,-1,0.0,24,12,1.0,1713.016226,10139,51.1099918,41.93707466,588371.0,875.522452641,0,0,0
2014-10-21,0.0640909090909,75.3333333333,49.0,-1,-1,-1,0.0,-1,-1,0.0,2065.023774,13757,48.28816444,54.41593371,588657.0,997.162075714,1,0,0
2014-10-22,0.0,70.0,46.0,-1,-1,-1,0.0,-1,-1,0.0,2113.600189,12167,49.31116817,42.65636558,588974.0,1042.24094364,2,0,0
2014-10-23,0.0,70.6666666667,41.3333333333,63,106,12,1.0,9,25,1.0,2492.426698,14030,49.57170823,42.38774056,589356.0,1235.53849058,3,0,0
2014-10-24,0.0,73.3333333333,46.0,148,98,16,1.0,-1,-1,0.0,4536.607358,24119,51.03800866,41.04647788,590061.0,2315.39405625,4,3,1
2014-10-25,0.0,76.0,44.3333333333,134,167,11,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,40,180,25,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,33,179,10,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,139,157,29,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,87,166,12,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,11,169,10,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,112,64,10,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,105,111,16,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,158,134,0,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,2,123,8,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,50,152,11,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,32,147,0,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,9,170,15,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,126,104,25,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,75,44,16,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-25,0.0,76.0,44.3333333333,101,145,10,1.0,-1,-1,0.0,4212.622075,22295,49.59419126,40.16595649,590649.0,2089.21584894,5,2,1
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,15,28,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,0,23,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,7,22,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,6,2,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,16,14,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,17,29,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,3,21,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,18,5,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,19,11,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,12,30,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,24,13,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,27,4,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-26,0.000416666666667,83.0,52.3333333333,-1,-1,-1,0.0,10,1,1.0,3015.844623,17123,55.24544847,40.10395375,591147.0,1666.11688713,6,1,0
2014-10-27,0.0,84.0,52.6666666667,-1,-1,-1,0.0,31,8,1.0,1744.033396,10464,52.02040877,41.52331804,591404.0,907.253301685,0,0,0
2014-10-28,0.0,76.6666666667,54.3333333333,-1,-1,-1,0.0,-1,-1,0.0,2136.419057,14093,49.39730307,54.23259774,591748.0,1055.33339643,1,0,0
2014-10-29,0.0308333333333,71.0,48.3333333333,-1,-1,-1,0.0,-1,-1,0.0,2295.65783,13032,52.08869509,41.45181093,592097.0,1195.77820738,2,0,0
2014-10-30,0.1204,67.3333333333,42.0,78,129,10,1.0,19,4,1.0,2649.045472,14646,52.17319645,41.93636488,592535.0,1382.09169816,3,0,0
