STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,PSUN,TSUN,TAVG,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT06,WT02,WT04,WT08,WT03
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150807,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,88,73,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150808,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,93,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150809,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,93,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150810,-9999,-9999,0.34,-9999,-9999,-9999,-9999,-9999,95,73,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150811,-9999,-9999,0.45,-9999,-9999,-9999,-9999,-9999,91,72,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150812,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,91,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150813,-9999,-9999,0.48,-9999,-9999,-9999,-9999,-9999,90,69,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150814,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,89,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150815,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,90,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150816,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,89,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150817,-9999,-9999,0.32,-9999,-9999,0,0,-9999,86,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150818,-9999,-9999,0.96,-9999,-9999,-9999,-9999,-9999,87,71,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150819,-9999,-9999,0.52,0.0,0.0,-9999,-9999,-9999,88,72,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150820,-9999,-9999,0.33,-9999,-9999,-9999,-9999,-9999,88,73,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150821,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,88,73,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150822,-9999,-9999,0.55,-9999,0.0,-9999,-9999,-9999,91,72,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150823,-9999,-9999,1.62,-9999,-9999,-9999,-9999,-9999,85,69,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150824,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,90,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150825,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,85,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150826,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,86,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150827,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,85,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150828,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,83,69,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150829,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,83,70,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150830,-9999,-9999,0.34,0.0,0.0,-9999,-9999,-9999,75,66,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150831,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,83,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150901,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,90,65,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150902,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,91,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150903,-9999,-9999,0.05,-9999,0.0,-9999,-9999,-9999,89,70,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150904,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,94,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150905,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,88,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150906,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,86,68,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150907,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,86,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150908,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,85,71,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150909,-9999,-9999,0.48,-9999,-9999,-9999,-9999,-9999,87,71,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150910,-9999,-9999,0.08,-9999,-9999,-9999,-9999,-9999,87,69,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150911,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,86,67,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150912,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,79,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150913,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,74,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150914,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,78,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150915,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,80,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150916,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,79,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150917,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,84,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150918,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,85,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150919,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,89,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150920,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,91,60,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150921,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,80,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150922,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,78,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150923,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,83,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150924,-9999,-9999,0.59,-9999,-9999,-9999,-9999,-9999,73,59,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150925,-9999,-9999,0.80,-9999,-9999,-9999,-9999,-9999,67,61,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150926,-9999,-9999,0.63,-9999,-9999,-9999,-9999,-9999,68,64,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150927,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,71,64,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150928,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,74,66,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150929,-9999,-9999,0.90,-9999,-9999,-9999,-9999,-9999,77,69,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20150930,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,85,68,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151001,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,71,65,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151002,-9999,-9999,0.13,-9999,0.0,-9999,-9999,-9999,65,59,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151003,-9999,-9999,1.16,-9999,-9999,-9999,-9999,-9999,64,57,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151004,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,70,63,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151005,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,77,63,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151006,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,76,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151007,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,82,57,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151008,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,82,56,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151009,-9999,-9999,0.03,-9999,0.0,-9999,-9999,-9999,79,59,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151010,-9999,-9999,0.68,-9999,0.0,-9999,-9999,-9999,72,62,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151011,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,74,56,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151012,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,76,53,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151013,-9999,-9999,0.12,-9999,-9999,-9999,-9999,-9999,80,59,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151014,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,77,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151015,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,81,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151016,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,76,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151017,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,70,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151018,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,65,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151019,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,63,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151020,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,70,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151021,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,76,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151022,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,79,48,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151023,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,80,51,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151024,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,76,53,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151025,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,72,61,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151026,-9999,-9999,0.73,-9999,-9999,-9999,-9999,-9999,66,51,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151027,-9999,-9999,0.21,-9999,-9999,-9999,-9999,-9999,55,50,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151028,-9999,-9999,0.28,-9999,-9999,-9999,-9999,-9999,76,55,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151029,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,70,50,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151030,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,70,45,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151031,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,61,45,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151101,-9999,-9999,0.84,-9999,-9999,-9999,-9999,-9999,64,55,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151102,-9999,-9999,2.62,-9999,-9999,-9999,-9999,-9999,68,63,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151103,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,67,63,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151104,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,68,62,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151105,-9999,-9999,0.42,-9999,0.0,-9999,-9999,-9999,65,62,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151106,-9999,-9999,0.61,-9999,0.0,-9999,-9999,-9999,77,65,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151107,-9999,-9999,1.20,-9999,0.0,-9999,-9999,-9999,70,55,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151108,-9999,-9999,1.16,-9999,0.0,-9999,-9999,-9999,56,46,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151109,-9999,-9999,0.48,-9999,0.0,-9999,-9999,-9999,53,45,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151110,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,66,46,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151111,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,75,42,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151112,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,71,53,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151113,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,62,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151114,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,63,37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151115,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,59,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151116,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,66,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151117,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,70,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151118,-9999,-9999,2.02,-9999,0.0,-9999,-9999,-9999,69,53,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151119,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,70,47,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151120,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,69,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151121,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,56,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151122,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,52,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151123,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,54,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151124,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,59,28,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151125,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,56,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151126,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,68,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151127,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,71,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151128,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,72,47,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151129,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,73,50,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151130,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,71,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151201,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,64,57,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151202,-9999,-9999,0.30,-9999,0.0,-9999,-9999,-9999,55,47,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151203,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,50,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151204,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,56,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151205,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,59,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00053863,ATLANTA DEKALB PEACHTREE AIRPORT GA US,20151206,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,63,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
